payment_id,customer_id,profile,amount,failure_reason,attempt_number,subscription_months,successful_payments,failed_payments,avg_delay_days,reminder_success_rate
P002328,C04044,churn_risk,499,insufficient_funds,1,2,3,7,9.1,0.21
P002329,C06686,reliable,499,bank_error,1,11,7,1,0.88,0.71
P002330,C09785,reliable,499,authentication_failed,1,20,16,2,0.7,0.77
P002331,C09549,frequent_failure,499,insufficient_funds,1,16,4,6,5.84,0.4
P002332,C09875,reliable,499,authentication_failed,1,9,24,1,0.56,0.76
P002333,C02571,occasionally_late,499,insufficient_funds,2,6,3,4,2.42,0.71
P002334,C03965,occasionally_late,499,payment_method_issue,2,17,9,4,2.62,0.59
P002335,C02714,churn_risk,499,bank_error,2,10,3,7,9.11,0.11
P002336,C05378,occasionally_late,499,authentication_failed,1,17,13,3,3.34,0.72
P002337,C08135,frequent_failure,499,payment_method_issue,1,7,10,3,6.28,0.15
P002338,C01879,reliable,499,bank_error,1,16,31,2,0.82,0.79
P002339,C09173,reliable,499,bank_error,1,25,24,2,0.05,0.92
P002340,C04750,reliable,499,payment_method_issue,1,24,20,2,0.32,0.84
P002341,C07757,reliable,499,bank_error,1,14,14,0,0.27,0.71
P002342,C02481,occasionally_late,499,payment_method_issue,1,4,9,2,3.38,0.5
P002343,C08508,churn_risk,499,insufficient_funds,1,11,2,7,9.6,0.14
P002344,C07733,frequent_failure,499,insufficient_funds,2,13,10,5,6.03,0.44
P002345,C08963,reliable,499,bank_error,1,17,27,1,0.57,0.81
P002346,C05537,occasionally_late,499,authentication_failed,1,11,11,3,1.31,0.71
P002347,C02036,reliable,499,bank_error,1,7,6,2,0.64,0.7
P002348,C01757,occasionally_late,499,bank_error,1,6,16,2,1.7,0.71
P002349,C06995,reliable,499,payment_method_issue,1,12,36,2,0.9,0.73
P002350,C08467,reliable,499,payment_method_issue,1,8,33,2,0.56,0.89
P002351,C07250,frequent_failure,499,insufficient_funds,1,10,7,6,3.99,0.42
P002352,C02460,reliable,499,bank_error,1,34,30,2,0.11,0.76
P002353,C08230,occasionally_late,499,bank_error,1,15,9,3,1.23,0.61
P002354,C03188,reliable,499,payment_method_issue,1,19,11,1,0.46,0.75
P002355,C07837,reliable,499,bank_error,1,19,26,1,0.41,0.9
P002356,C03439,frequent_failure,499,insufficient_funds,1,10,2,3,4.16,0.27
P002357,C01021,occasionally_late,499,bank_error,1,11,14,1,1.3,0.72
P002358,C00231,occasionally_late,499,insufficient_funds,1,16,15,1,3.64,0.73
P002359,C07877,occasionally_late,499,bank_error,1,16,14,3,2.0,0.63
P002360,C00744,frequent_failure,499,bank_error,1,5,8,5,7.25,0.18
P002361,C02837,reliable,499,payment_method_issue,1,30,22,2,0.66,0.78
P002362,C02124,occasionally_late,499,payment_method_issue,1,12,11,4,3.55,0.6
P002363,C03222,reliable,499,authentication_failed,1,9,33,0,0.82,0.99
P002364,C05372,reliable,499,authentication_failed,1,20,11,2,0.45,0.91
P002365,C07575,churn_risk,499,bank_error,1,6,6,9,7.4,0.15
P002366,C08483,occasionally_late,499,payment_method_issue,1,15,7,3,3.72,0.72
P002367,C08530,occasionally_late,499,payment_method_issue,1,12,14,2,1.92,0.72
P002368,C05107,reliable,499,bank_error,1,15,14,2,0.92,0.83
P002369,C05955,churn_risk,499,bank_error,1,7,3,9,13.99,0.06
P002370,C02708,occasionally_late,499,insufficient_funds,1,17,11,3,2.33,0.68
P002371,C02824,reliable,499,authentication_failed,1,12,13,0,0.88,0.99
P002372,C04711,reliable,499,payment_method_issue,2,15,12,2,0.89,0.72
P002373,C06593,frequent_failure,499,insufficient_funds,1,16,6,4,3.68,0.2
P002374,C03326,reliable,499,payment_method_issue,1,24,20,2,0.39,0.83
P002375,C04758,occasionally_late,499,bank_error,2,5,15,4,1.54,0.61
P002376,C06479,reliable,499,payment_method_issue,1,24,29,2,0.9,0.75
P002377,C07826,reliable,499,payment_method_issue,1,15,8,0,0.09,0.93
P002378,C06184,churn_risk,499,authentication_failed,2,10,5,7,14.49,0.19
P002379,C01663,reliable,499,bank_error,2,19,16,2,0.13,0.97
P002380,C00463,occasionally_late,499,insufficient_funds,2,24,9,3,3.62,0.62
P002381,C00882,reliable,499,payment_method_issue,2,21,19,0,0.17,0.72
P002382,C04173,occasionally_late,499,bank_error,1,13,11,1,3.45,0.46
P002383,C04316,occasionally_late,499,bank_error,1,21,3,3,1.88,0.76
P002384,C03682,reliable,499,bank_error,1,11,15,0,0.09,0.86
P002385,C05145,frequent_failure,499,bank_error,2,15,5,6,3.26,0.16
P002386,C00592,churn_risk,499,authentication_failed,2,7,1,8,13.62,0.12
P002387,C02241,reliable,499,payment_method_issue,2,24,27,2,0.85,0.71
P002388,C06406,reliable,499,payment_method_issue,1,9,14,0,0.37,0.84
P002389,C02324,reliable,499,bank_error,1,26,30,0,0.25,0.96
P002390,C02326,reliable,499,payment_method_issue,1,20,26,1,0.28,0.83
P002391,C06948,reliable,499,payment_method_issue,1,12,34,1,0.79,0.96
P002392,C09671,reliable,499,bank_error,1,18,25,1,0.12,0.97
P002393,C05803,reliable,499,authentication_failed,1,24,12,1,0.54,0.8
P002394,C06692,reliable,499,bank_error,1,11,13,2,0.2,0.71
P002395,C04956,reliable,499,bank_error,1,30,21,1,0.14,0.79
P002396,C08300,reliable,499,authentication_failed,1,7,13,2,0.54,0.98
P002397,C03601,reliable,499,payment_method_issue,1,30,27,1,0.58,0.84
P002398,C05566,reliable,499,bank_error,1,17,17,1,0.12,0.98
P002399,C04300,reliable,499,payment_method_issue,2,35,9,1,0.17,0.93
P002400,C02300,reliable,499,bank_error,1,10,7,2,0.44,0.85
P002401,C01481,occasionally_late,499,bank_error,1,11,13,2,2.81,0.49
P002402,C01469,frequent_failure,499,insufficient_funds,1,13,7,6,3.33,0.5
P002403,C09187,reliable,499,authentication_failed,1,18,26,2,0.64,0.98
P002404,C06743,occasionally_late,499,payment_method_issue,1,8,4,2,2.96,0.53
P002405,C01538,reliable,499,payment_method_issue,1,36,34,0,0.64,0.71
P002406,C06960,occasionally_late,499,authentication_failed,1,19,12,3,3.83,0.78
P002407,C00346,occasionally_late,499,bank_error,1,18,11,3,1.72,0.5
P002408,C07788,reliable,499,payment_method_issue,2,26,35,1,0.38,0.93
P002409,C03480,frequent_failure,499,payment_method_issue,2,12,1,7,4.84,0.32
P002410,C01776,churn_risk,499,insufficient_funds,2,7,6,8,10.84,0.28
P002411,C09588,occasionally_late,499,bank_error,2,24,7,2,2.03,0.76
P002412,C00863,reliable,499,payment_method_issue,2,36,12,0,0.12,0.96
P002413,C05343,reliable,499,payment_method_issue,1,20,7,1,0.64,0.9
P002414,C02310,reliable,499,bank_error,1,23,26,2,0.55,0.86
P002415,C09542,frequent_failure,499,authentication_failed,1,5,9,3,3.88,0.17
P002416,C05876,reliable,499,payment_method_issue,1,24,24,2,0.03,0.91
P002417,C04250,occasionally_late,499,payment_method_issue,1,8,8,3,2.32,0.68
P002418,C03674,occasionally_late,499,bank_error,1,11,4,3,3.58,0.5
P002419,C05743,reliable,499,bank_error,1,34,13,2,0.46,0.7
P002420,C04971,reliable,499,insufficient_funds,1,15,10,2,0.61,0.82
P002421,C03001,churn_risk,499,authentication_failed,1,6,3,4,5.49,0.16
P002422,C00910,occasionally_late,499,bank_error,1,13,11,3,1.04,0.68
P002423,C06881,churn_risk,499,authentication_failed,1,2,6,5,6.73,0.15
P002424,C06973,occasionally_late,499,bank_error,1,14,17,4,3.2,0.74
P002425,C02024,reliable,499,authentication_failed,1,33,28,0,0.61,0.91
P002426,C03065,reliable,499,bank_error,1,36,30,0,0.18,0.88
P002427,C03020,occasionally_late,499,bank_error,1,14,5,1,1.03,0.52
P002428,C03914,frequent_failure,499,payment_method_issue,1,13,11,4,4.92,0.37
P002429,C03998,occasionally_late,499,authentication_failed,2,23,13,4,2.28,0.61
P002430,C02073,churn_risk,499,bank_error,1,2,4,9,5.04,0.06
P002431,C08890,frequent_failure,499,authentication_failed,1,3,8,6,3.25,0.2
P002432,C05568,frequent_failure,499,insufficient_funds,2,15,2,7,4.41,0.44
P002433,C06501,frequent_failure,499,insufficient_funds,1,7,11,7,3.4,0.24
P002434,C04795,reliable,499,payment_method_issue,1,20,36,1,0.58,0.92
P002435,C00387,occasionally_late,499,insufficient_funds,2,8,18,2,2.68,0.65
P002436,C05075,frequent_failure,499,bank_error,1,12,6,7,3.48,0.23
P002437,C09396,reliable,499,bank_error,2,17,9,1,0.09,1.0
P002438,C04406,reliable,499,bank_error,1,16,15,2,0.65,0.8
P002439,C07809,frequent_failure,499,authentication_failed,1,3,8,4,5.93,0.36
P002440,C05241,frequent_failure,499,insufficient_funds,1,5,10,6,7.44,0.37
P002441,C05265,reliable,499,payment_method_issue,1,18,31,2,0.7,0.91
P002442,C08008,occasionally_late,499,bank_error,1,21,17,2,2.37,0.75
P002443,C09102,churn_risk,499,insufficient_funds,1,6,3,6,6.27,0.13
P002444,C05588,reliable,499,bank_error,1,21,17,1,0.32,0.75
P002445,C00829,occasionally_late,499,bank_error,1,17,9,2,1.4,0.48
P002446,C07378,reliable,499,bank_error,1,16,27,1,0.51,0.72
P002447,C07072,frequent_failure,499,bank_error,1,3,8,5,4.06,0.2
P002448,C05311,frequent_failure,499,insufficient_funds,1,13,6,7,5.24,0.43
P002449,C09293,reliable,499,payment_method_issue,1,16,8,0,0.98,0.81
P002450,C04980,reliable,499,bank_error,1,19,27,0,0.97,0.79
P002451,C03605,reliable,499,bank_error,1,36,22,2,0.65,0.72
P002452,C00989,frequent_failure,499,insufficient_funds,1,9,4,7,6.72,0.31
P002453,C04232,churn_risk,499,payment_method_issue,1,6,1,8,13.58,0.27
P002454,C03274,churn_risk,499,authentication_failed,1,11,3,6,5.17,0.13
P002455,C00399,occasionally_late,499,insufficient_funds,1,9,11,2,1.68,0.5
P002456,C00347,reliable,499,bank_error,2,35,19,2,0.18,0.91
P002457,C06434,occasionally_late,499,bank_error,1,8,17,1,3.45,0.63
P002458,C00184,reliable,499,bank_error,1,22,23,2,0.51,0.92
P002459,C09236,churn_risk,499,authentication_failed,1,1,0,9,14.11,0.26
P002460,C09455,reliable,499,authentication_failed,1,36,9,0,0.59,0.95
P002461,C03510,churn_risk,499,authentication_failed,1,4,0,5,8.18,0.18
P002462,C02393,frequent_failure,499,authentication_failed,1,13,8,5,7.87,0.39
P002463,C00340,occasionally_late,499,bank_error,1,5,3,4,2.82,0.5
P002464,C02054,occasionally_late,499,bank_error,2,16,8,1,1.95,0.64
P002465,C08756,reliable,499,insufficient_funds,1,10,7,1,0.92,0.8
P002466,C04313,occasionally_late,499,bank_error,1,8,16,3,3.71,0.48
P002467,C00197,reliable,499,authentication_failed,1,22,6,0,0.7,0.88
P002468,C03187,reliable,499,bank_error,2,17,33,1,0.93,0.96
P002469,C02365,churn_risk,499,insufficient_funds,1,9,3,8,5.74,0.25
P002470,C02632,reliable,499,payment_method_issue,1,19,34,1,0.09,0.83
P002471,C07147,frequent_failure,499,bank_error,1,4,2,4,6.75,0.25
P002472,C03380,reliable,499,payment_method_issue,1,12,28,1,0.9,0.86
P002473,C03197,reliable,499,payment_method_issue,1,11,33,2,0.03,0.83
P002474,C05885,reliable,499,bank_error,1,17,23,1,0.53,0.8
P002475,C02063,reliable,499,payment_method_issue,2,28,16,0,0.68,0.9
P002476,C05984,occasionally_late,499,payment_method_issue,1,11,13,1,3.88,0.75
P002477,C09306,reliable,499,authentication_failed,1,30,13,2,0.55,0.73
P002478,C02895,occasionally_late,499,insufficient_funds,1,15,11,4,2.83,0.61
P002479,C04317,reliable,499,bank_error,2,34,26,1,0.91,0.71
P002480,C07005,reliable,499,payment_method_issue,2,30,23,0,0.2,0.93
P002481,C02982,reliable,499,payment_method_issue,1,13,27,2,0.86,0.85
P002482,C02520,occasionally_late,499,insufficient_funds,1,16,17,4,1.27,0.48
P002483,C00189,reliable,499,authentication_failed,1,36,11,2,0.6,0.88
P002484,C09628,reliable,499,payment_method_issue,1,15,7,0,0.39,0.72
P002485,C09159,reliable,499,payment_method_issue,1,25,14,2,0.83,0.77
P002486,C02820,frequent_failure,499,insufficient_funds,1,11,3,6,3.39,0.22
P002487,C08325,reliable,499,authentication_failed,1,8,35,1,0.55,0.74
P002488,C06900,churn_risk,499,bank_error,1,3,1,9,11.25,0.09
P002489,C09224,reliable,499,bank_error,1,6,27,0,0.75,0.88
P002490,C04507,churn_risk,499,insufficient_funds,1,5,4,9,7.24,0.23
P002491,C05973,frequent_failure,499,insufficient_funds,1,16,3,4,7.27,0.47
P002492,C00412,reliable,499,bank_error,1,15,7,2,0.65,0.86
P002493,C07191,occasionally_late,499,authentication_failed,1,9,7,2,2.56,0.68
P002494,C03469,reliable,499,payment_method_issue,1,12,15,2,0.61,0.7
P002495,C04362,occasionally_late,499,authentication_failed,1,4,11,2,2.03,0.53
P002496,C01330,occasionally_late,499,payment_method_issue,2,9,5,2,3.3,0.79
P002497,C08055,churn_risk,499,bank_error,1,7,1,4,13.92,0.07
P002498,C09000,occasionally_late,499,insufficient_funds,1,12,7,3,2.72,0.65
P002499,C02951,reliable,499,payment_method_issue,1,35,12,2,0.81,0.89
P002500,C07115,reliable,499,authentication_failed,1,23,14,2,0.95,0.75
P002501,C01421,reliable,499,bank_error,1,34,6,2,0.64,0.87
P002502,C00798,reliable,499,payment_method_issue,1,27,34,2,0.87,0.73
P002503,C08011,churn_risk,499,payment_method_issue,1,7,4,7,9.24,0.1
P002504,C08926,reliable,499,payment_method_issue,1,23,23,1,0.43,0.77
P002505,C07935,occasionally_late,499,authentication_failed,1,13,6,2,3.43,0.58
P002506,C04924,reliable,499,authentication_failed,1,16,27,0,0.54,0.94
P002507,C00492,churn_risk,499,insufficient_funds,1,2,2,7,9.02,0.3
P002508,C02911,reliable,499,payment_method_issue,2,19,33,1,0.22,0.72
P002509,C01157,reliable,499,bank_error,2,14,35,0,0.0,0.75
P002510,C04101,reliable,499,payment_method_issue,1,15,30,2,0.23,0.98
P002511,C04933,reliable,499,bank_error,1,35,7,0,0.21,0.71
P002512,C03572,occasionally_late,499,payment_method_issue,2,12,18,4,2.92,0.73
P002513,C01250,frequent_failure,499,bank_error,1,10,7,6,3.24,0.21
P002514,C09482,occasionally_late,499,insufficient_funds,1,4,11,2,1.21,0.54
P002515,C06449,reliable,499,authentication_failed,1,22,13,2,0.11,0.75
P002516,C06557,frequent_failure,499,insufficient_funds,1,9,10,4,6.12,0.21
P002517,C09454,occasionally_late,499,bank_error,1,8,6,3,3.72,0.5
P002518,C06035,frequent_failure,499,payment_method_issue,2,15,11,3,7.91,0.35
P002519,C06990,frequent_failure,499,insufficient_funds,1,18,3,6,4.71,0.15
P002520,C08264,reliable,499,authentication_failed,1,21,27,1,0.6,0.8
P002521,C00720,frequent_failure,499,insufficient_funds,1,6,7,3,6.71,0.25
P002522,C08113,reliable,499,authentication_failed,1,6,24,2,0.27,0.76
P002523,C03797,reliable,499,insufficient_funds,1,20,6,1,0.09,0.97
P002524,C03255,reliable,499,bank_error,1,10,32,0,0.68,0.97
P002525,C00432,occasionally_late,499,payment_method_issue,1,21,13,1,2.31,0.65
P002526,C03346,reliable,499,authentication_failed,1,36,25,1,0.83,0.72
P002527,C07094,reliable,499,authentication_failed,1,12,34,0,0.39,0.86
P002528,C05949,occasionally_late,499,bank_error,2,11,10,1,3.62,0.77
P002529,C08573,reliable,499,authentication_failed,1,16,6,0,0.72,0.77
P002530,C08133,reliable,499,payment_method_issue,1,30,23,1,0.29,0.82
P002531,C00507,churn_risk,499,authentication_failed,2,8,6,9,5.14,0.23
P002532,C00401,reliable,499,authentication_failed,2,35,27,2,0.25,0.97
P002533,C04184,occasionally_late,499,bank_error,2,19,8,3,3.12,0.73
P002534,C00243,reliable,499,bank_error,1,24,16,1,0.0,0.75
P002535,C02469,reliable,499,payment_method_issue,2,19,6,2,0.6,0.9
P002536,C09216,occasionally_late,499,insufficient_funds,1,7,12,3,3.5,0.53
P002537,C01490,reliable,499,bank_error,1,23,16,2,0.18,0.73
P002538,C00771,occasionally_late,499,authentication_failed,2,6,6,3,2.21,0.74
P002539,C07184,reliable,499,insufficient_funds,1,6,27,2,0.52,0.77
P002540,C09146,frequent_failure,499,bank_error,1,8,6,5,7.1,0.4
P002541,C08075,reliable,499,authentication_failed,1,30,27,1,0.26,0.79
P002542,C08982,churn_risk,499,insufficient_funds,2,11,4,7,8.54,0.08
P002543,C00427,occasionally_late,499,insufficient_funds,1,4,6,1,3.47,0.52
P002544,C01483,reliable,499,payment_method_issue,1,13,27,1,0.84,0.87
P002545,C00308,reliable,499,bank_error,2,7,19,0,0.62,0.86
P002546,C02975,reliable,499,bank_error,1,13,18,2,0.91,0.79
P002547,C02213,churn_risk,499,payment_method_issue,2,11,6,6,11.76,0.3
P002548,C04710,reliable,499,bank_error,1,20,32,1,0.74,0.71
P002549,C03294,occasionally_late,499,insufficient_funds,2,7,14,3,3.02,0.57
P002550,C02328,churn_risk,499,insufficient_funds,1,4,5,9,9.96,0.18
P002551,C00789,occasionally_late,499,authentication_failed,1,12,16,3,2.81,0.51
P002552,C00307,frequent_failure,499,insufficient_funds,2,6,11,5,3.3,0.48
P002553,C03205,frequent_failure,499,payment_method_issue,2,9,5,5,4.6,0.2
P002554,C02055,reliable,499,bank_error,1,28,15,2,0.24,0.96
P002555,C06554,reliable,499,payment_method_issue,2,23,18,0,0.29,0.98
P002556,C08861,churn_risk,499,insufficient_funds,2,3,1,8,9.52,0.12
P002557,C09829,frequent_failure,499,authentication_failed,1,12,6,6,4.97,0.29
P002558,C01583,reliable,499,payment_method_issue,2,14,13,2,0.61,0.96
P002559,C05448,frequent_failure,499,authentication_failed,2,13,10,5,4.59,0.48
P002560,C04494,reliable,499,payment_method_issue,1,19,10,1,0.59,0.81
P002561,C01083,reliable,499,bank_error,1,16,19,1,0.27,0.74
P002562,C07789,occasionally_late,499,payment_method_issue,2,9,10,1,3.45,0.51
P002563,C03525,churn_risk,499,payment_method_issue,2,2,0,7,12.12,0.11
P002564,C04568,reliable,499,bank_error,1,28,16,1,0.57,0.71
P002565,C02293,frequent_failure,499,authentication_failed,1,7,7,3,5.53,0.29
P002566,C01655,reliable,499,payment_method_issue,2,27,32,1,0.0,0.79
P002567,C06539,reliable,499,bank_error,1,35,28,1,0.01,0.89
P002568,C09346,occasionally_late,499,authentication_failed,1,6,13,3,3.23,0.51
P002569,C01714,occasionally_late,499,insufficient_funds,2,24,10,1,3.73,0.46
P002570,C00889,occasionally_late,499,bank_error,2,22,5,3,1.72,0.76
P002571,C09885,occasionally_late,499,authentication_failed,2,14,14,4,2.98,0.78
P002572,C06211,occasionally_late,499,insufficient_funds,2,22,8,1,3.26,0.68
P002573,C05378,occasionally_late,499,bank_error,1,17,13,3,3.34,0.72
P002574,C01865,frequent_failure,499,bank_error,1,18,10,3,6.66,0.36
P002575,C01435,reliable,499,authentication_failed,1,30,8,2,0.75,0.77
P002576,C06486,churn_risk,499,payment_method_issue,1,5,1,9,10.12,0.29
P002577,C07684,reliable,499,insufficient_funds,1,28,19,1,0.36,0.91
P002578,C04821,occasionally_late,499,bank_error,1,12,7,3,1.63,0.76
P002579,C00672,churn_risk,499,authentication_failed,1,11,6,4,10.85,0.08
P002580,C09281,occasionally_late,499,bank_error,2,23,13,3,3.93,0.67
P002581,C03121,occasionally_late,499,payment_method_issue,1,17,10,1,2.79,0.62
P002582,C05592,frequent_failure,499,insufficient_funds,1,17,3,3,7.63,0.4
P002583,C02228,frequent_failure,499,insufficient_funds,1,14,3,7,5.21,0.33
P002584,C09638,occasionally_late,499,insufficient_funds,1,5,15,4,2.39,0.79
P002585,C04561,occasionally_late,499,insufficient_funds,1,22,14,1,1.84,0.69
P002586,C04719,reliable,499,payment_method_issue,1,8,29,0,0.27,0.74
P002587,C02706,occasionally_late,499,payment_method_issue,1,9,4,3,3.38,0.46
P002588,C04428,churn_risk,499,insufficient_funds,1,5,6,7,14.81,0.23
P002589,C06953,frequent_failure,499,payment_method_issue,2,4,8,6,6.81,0.27
P002590,C08186,occasionally_late,499,insufficient_funds,1,16,6,1,1.97,0.67
P002591,C06413,reliable,499,bank_error,1,28,19,0,0.6,0.9
P002592,C08737,reliable,499,bank_error,1,18,18,2,0.58,0.86
P002593,C00515,reliable,499,bank_error,1,32,27,0,0.58,0.95
P002594,C08504,reliable,499,authentication_failed,1,28,33,1,0.59,0.85
P002595,C08625,reliable,499,bank_error,2,9,16,0,0.77,0.96
P002596,C08459,occasionally_late,499,authentication_failed,1,18,17,1,3.36,0.7
P002597,C01332,frequent_failure,499,payment_method_issue,1,3,2,3,6.2,0.27
P002598,C01142,churn_risk,499,payment_method_issue,1,5,2,8,14.84,0.12
P002599,C00848,churn_risk,499,payment_method_issue,2,5,5,8,8.16,0.06
P002600,C03644,occasionally_late,499,authentication_failed,1,24,11,4,2.83,0.58
P002601,C06762,reliable,499,bank_error,1,7,15,1,0.54,0.85
P002602,C08682,churn_risk,499,insufficient_funds,1,11,3,5,7.65,0.18
P002603,C01431,reliable,499,insufficient_funds,1,6,21,1,0.28,0.8
P002604,C07368,frequent_failure,499,insufficient_funds,1,19,1,4,4.13,0.34
P002605,C03524,reliable,499,bank_error,1,12,20,1,0.19,0.92
P002606,C05461,reliable,499,bank_error,1,6,12,0,0.46,0.89
P002607,C03701,reliable,499,authentication_failed,1,24,21,0,0.31,0.91
P002608,C09134,reliable,499,authentication_failed,2,11,35,1,0.41,0.73
P002609,C07396,reliable,499,payment_method_issue,1,14,27,1,0.55,0.81
P002610,C04026,reliable,499,bank_error,1,32,28,0,0.64,0.89
P002611,C04009,reliable,499,insufficient_funds,1,9,25,0,0.39,0.72
P002612,C00105,reliable,499,payment_method_issue,1,28,11,0,0.53,0.92
P002613,C00467,frequent_failure,499,insufficient_funds,1,16,7,7,7.15,0.16
P002614,C02588,reliable,499,authentication_failed,1,22,16,0,0.52,0.75
P002615,C05641,reliable,499,bank_error,1,11,17,1,0.33,0.75
P002616,C01662,reliable,499,bank_error,1,15,12,0,0.61,0.91
P002617,C09812,frequent_failure,499,payment_method_issue,1,18,6,6,7.49,0.3
P002618,C03213,occasionally_late,499,insufficient_funds,2,12,17,1,3.89,0.65
P002619,C06770,reliable,499,authentication_failed,1,10,6,1,0.77,0.73
P002620,C06288,reliable,499,bank_error,1,35,18,2,0.47,0.95
P002621,C09510,churn_risk,499,insufficient_funds,1,1,2,7,13.51,0.19
P002622,C03586,churn_risk,499,payment_method_issue,1,5,6,6,9.56,0.06
P002623,C00017,churn_risk,499,payment_method_issue,2,10,0,7,13.63,0.21
P002624,C06154,reliable,499,payment_method_issue,1,12,19,1,0.08,0.82
P002625,C04528,churn_risk,499,bank_error,2,7,3,4,6.83,0.13
P002626,C02365,churn_risk,499,payment_method_issue,1,9,3,8,5.74,0.25
P002627,C07558,frequent_failure,499,insufficient_funds,1,18,10,6,5.97,0.5
P002628,C08682,churn_risk,499,insufficient_funds,1,11,3,5,7.65,0.18
P002629,C09970,reliable,499,bank_error,1,27,33,0,0.86,0.8
P002630,C03083,reliable,499,authentication_failed,1,11,27,0,0.14,0.9
P002631,C03749,frequent_failure,499,authentication_failed,1,16,10,4,7.02,0.32
P002632,C09815,frequent_failure,499,insufficient_funds,1,13,1,6,4.59,0.24
P002633,C06713,reliable,499,authentication_failed,1,27,16,2,0.5,1.0
P002634,C04723,reliable,499,insufficient_funds,2,17,35,1,0.97,0.95
P002635,C06114,churn_risk,499,bank_error,2,7,5,6,8.55,0.25
P002636,C09127,reliable,499,bank_error,1,35,31,1,0.43,0.97
P002637,C06187,reliable,499,insufficient_funds,1,10,17,0,0.17,0.81
P002638,C00989,frequent_failure,499,authentication_failed,1,9,4,7,6.72,0.31
P002639,C07301,frequent_failure,499,bank_error,2,17,4,3,6.58,0.21
P002640,C02967,reliable,499,payment_method_issue,1,33,19,0,0.74,0.78
P002641,C05899,occasionally_late,499,payment_method_issue,1,16,18,1,2.48,0.51
P002642,C08516,frequent_failure,499,bank_error,1,14,8,6,4.3,0.18
P002643,C01962,churn_risk,499,payment_method_issue,1,9,0,8,14.25,0.09
P002644,C05386,reliable,499,payment_method_issue,1,25,26,1,0.99,0.75
P002645,C04145,occasionally_late,499,bank_error,1,19,8,2,3.39,0.57
P002646,C07923,occasionally_late,499,insufficient_funds,1,9,11,2,2.07,0.52
P002647,C09635,frequent_failure,499,authentication_failed,1,12,9,7,4.77,0.21
P002648,C01970,reliable,499,bank_error,1,25,11,0,0.93,0.8
P002649,C00690,occasionally_late,499,payment_method_issue,1,17,13,4,2.36,0.69
P002650,C00961,churn_risk,499,authentication_failed,1,11,4,8,6.39,0.16
P002651,C07147,frequent_failure,499,payment_method_issue,1,4,2,4,6.75,0.25
P002652,C08617,reliable,499,insufficient_funds,1,9,21,2,0.13,0.98
P002653,C04149,reliable,499,payment_method_issue,1,8,16,0,0.71,0.73
P002654,C07338,reliable,499,payment_method_issue,2,17,29,2,0.7,0.9
P002655,C06115,reliable,499,payment_method_issue,1,35,7,1,0.98,0.83
P002656,C06214,reliable,499,payment_method_issue,1,11,10,0,0.68,0.71
P002657,C09133,occasionally_late,499,payment_method_issue,1,23,18,4,3.88,0.69
P002658,C09733,occasionally_late,499,insufficient_funds,1,20,7,1,3.2,0.5
P002659,C07880,occasionally_late,499,authentication_failed,1,12,3,4,1.46,0.58
P002660,C03793,reliable,499,authentication_failed,1,6,15,2,0.6,0.94
P002661,C06155,reliable,499,bank_error,1,15,7,2,0.29,0.79
P002662,C08242,occasionally_late,499,insufficient_funds,1,8,13,1,3.11,0.72
P002663,C03694,occasionally_late,499,bank_error,1,23,19,1,2.83,0.46
P002664,C03414,reliable,499,payment_method_issue,1,26,8,1,0.7,0.98
P002665,C08248,churn_risk,499,insufficient_funds,2,11,1,6,5.07,0.15
P002666,C03711,occasionally_late,499,authentication_failed,1,16,15,2,1.47,0.65
P002667,C08851,frequent_failure,499,insufficient_funds,1,12,3,7,7.19,0.25
P002668,C05268,occasionally_late,499,bank_error,1,13,4,1,3.18,0.5
P002669,C05024,frequent_failure,499,payment_method_issue,1,12,10,7,6.04,0.32
P002670,C08726,frequent_failure,499,payment_method_issue,1,9,2,5,6.62,0.23
P002671,C06915,reliable,499,bank_error,1,11,28,2,0.77,0.74
P002672,C08491,reliable,499,bank_error,1,31,34,0,0.77,0.89
P002673,C08363,reliable,499,bank_error,1,22,15,0,0.22,0.74
P002674,C00105,reliable,499,bank_error,1,28,11,0,0.53,0.92
P002675,C02451,frequent_failure,499,bank_error,2,7,1,5,6.57,0.4
P002676,C02542,churn_risk,499,insufficient_funds,1,2,2,7,12.36,0.05
P002677,C08443,reliable,499,authentication_failed,2,26,34,0,0.71,0.73
P002678,C05104,occasionally_late,499,authentication_failed,1,5,12,4,3.89,0.58
P002679,C07668,occasionally_late,499,insufficient_funds,1,13,6,1,2.1,0.76
P002680,C05057,occasionally_late,499,insufficient_funds,1,8,13,3,2.31,0.68
P002681,C07521,reliable,499,bank_error,1,26,8,2,0.1,0.74
P002682,C08944,occasionally_late,499,insufficient_funds,1,20,11,2,1.43,0.48
P002683,C05211,churn_risk,499,payment_method_issue,1,4,5,9,5.73,0.18
P002684,C01875,occasionally_late,499,authentication_failed,1,19,3,3,2.59,0.5
P002685,C02163,occasionally_late,499,bank_error,1,13,18,1,3.26,0.46
P002686,C04520,churn_risk,499,payment_method_issue,2,5,6,6,8.39,0.21
P002687,C01076,reliable,499,payment_method_issue,1,33,34,2,0.58,0.8
P002688,C08086,reliable,499,bank_error,1,34,24,2,0.21,0.84
P002689,C04083,occasionally_late,499,insufficient_funds,1,15,16,3,1.07,0.63
P002690,C05744,reliable,499,payment_method_issue,1,12,20,2,0.04,0.77
